COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal
29201640;ESCOLA FLORDENICE DA COSTA;2930709;Simões Filho;29;BA;419,0;11,0;12,0;;;;430,0;;;
29201853;EE - COLEGIO ESTADUAL REGINA SIMOES;2930709;Simões Filho;29;BA;232,0;2,0;;;;;234,0;;;
29434262;CRECHE ESCOLA ANDREE MAQUIL;2930709;Simões Filho;29;BA;133,0;8,0;139,0;;;;141,0;;;
29474710;EDUCANDARIO RECANTO MAGICO;2930709;Simões Filho;29;BA;124,0;20,0;;;;;144,0;;;
29201624;ESCOLA MUNICIPAL UNIAO DA BAHIA;2930709;Simões Filho;29;BA;308,0;19,0;307,0;;;;327,0;;;
29437687;ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES;2930709;Simões Filho;29;BA;221,0;9,0;213,0;;;;230,0;;;
29201144;A F - CRECHE E ESCOLA COMUNITARIA GURILANDIA;2930709;Simões Filho;29;BA;29,0;1,0;1,0;;;;30,0;;;
29201470;ESCOLA CLARICE FERREIRA;2930709;Simões Filho;29;BA;223,0;21,0;221,0;;;;244,0;;;
29200962;CENTRO COMUNITARIO CRISTO REI;2930709;Simões Filho;29;BA;366,0;41,0;385,0;;;;407,0;;;
29469287;EDUCANDARIO MARIANO;2930709;Simões Filho;29;BA;222,0;5,0;;;;;227,0;;;
29459702;COLEGIO POSITIVO CONSTRUTIVO E CRIATIVO;2930709;Simões Filho;29;BA;169,0;;115,0;;;;169,0;;;
29354277;ESCOLA MUN VEREADOR WALTER JORGE DOS SANTOS;2930709;Simões Filho;29;BA;71,0;11,0;72,0;;;;82,0;;;
29371864;ESCOLA ANTONIA SOUZA DE SANTANA;2930709;Simões Filho;29;BA;3,0;37,0;37,0;;;;40,0;;;
29201500;ESCOLA MANOEL EVANGELISTA DA SILVA;2930709;Simões Filho;29;BA;6,0;18,0;23,0;;;;24,0;;;
29437725;CRECHE ESCOLA AUREA NASCIMENTO SANTOS;2930709;Simões Filho;29;BA;219,0;16,0;221,0;;;;235,0;;;
29422906;PROFESSORA ODETE CONCEICAO DE JESUS;2930709;Simões Filho;29;BA;107,0;3,0;107,0;;;;110,0;;;
29201730;ESCOLA MUNICIPAL ANA NERY;2930709;Simões Filho;29;BA;79,0;7,0;83,0;;;;86,0;;;
29341906;ESCOLA HAYDEE MARIA DE SANTANA GOES;2930709;Simões Filho;29;BA;236,0;12,0;212,0;;;;248,0;;;
29471036;ESCOLA CRECHE TEMPO DE CRESCER;2930709;Simões Filho;29;BA;18,0;1,0;19,0;;;;19,0;;;
29202000;NOSSA SENHORA DO CARMO;2930709;Simões Filho;29;BA;4,0;5,0;;;;8,0;9,0;;;
29201527;EE - COLEGIO ESTADUAL DOUTOR BERLINDO MAMEDE DE OLIVEIRA;2930709;Simões Filho;29;BA;272,0;6,0;4,0;;;;278,0;;;
29201675;ESCOLA HUGO BALTAZAR;2930709;Simões Filho;29;BA;207,0;13,0;206,0;;;;220,0;;;
29201772;ESCOLA MUNICIPAL SETE DE NOVEMBRO;2930709;Simões Filho;29;BA;240,0;2,0;218,0;;;;242,0;;;
29453968;ESCOLA UNIVERSIDADE INFANTIL LTDA;2930709;Simões Filho;29;BA;76,0;3,0;8,0;;;;79,0;;;
29201217;ESCOLA E CRECHE MARIA SENHORINHA DE OLIVEIRA;2930709;Simões Filho;29;BA;174,0;2,0;162,0;;;;176,0;;;
29475694;ESCOLA AMARELINHA;2930709;Simões Filho;29;BA;15,0;;12,0;;;;15,0;;;
29201667;CENTRO EDUCACIONAL EL SHADDAI;2930709;Simões Filho;29;BA;172,0;2,0;159,0;;;;174,0;;;
29468515;CENTRO EDUCACIONAL CORDEIRINHOS DO CRIADOR;2930709;Simões Filho;29;BA;13,0;13,0;;;;;26,0;;;
29431948;ESCOLA TEMPO DE APRENDER;2930709;Simões Filho;29;BA;161,0;3,0;5,0;;;;164,0;;;
29474680;CENTRO EDUCACIONAL RECONTO DO SABER;2930709;Simões Filho;29;BA;5,0;;1,0;;;;5,0;;;
29450071;ESCOLA FAVO DE MEL;2930709;Simões Filho;29;BA;72,0;2,0;2,0;;;;74,0;;;
29201489;ESCOLA MUNICIPAL CLERISTON ANDRADE;2930709;Simões Filho;29;BA;103,0;3,0;101,0;;;;105,0;1,0;1,0;
29200989;CENTRO COMUNITARIO NOSSA IRMA DULCE;2930709;Simões Filho;29;BA;106,0;119,0;204,0;;;;224,0;1,0;1,0;
29201934;COLEGIO OBJETIVO;2930709;Simões Filho;29;BA;194,0;;4,0;;;;193,0;1,0;1,0;
29371813;ESCOLA MUNICIPAL REVERENDO RODRIGO SILVA SANTANA;2930709;Simões Filho;29;BA;89,0;68,0;125,0;;;;156,0;1,0;1,0;
29448689;ESCOLA NOVO SABER;2930709;Simões Filho;29;BA;153,0;8,0;2,0;;;;159,0;2,0;2,0;
29200970;CENTRO COMUNITARIO NOSSA ESPERANCA;2930709;Simões Filho;29;BA;77,0;189,0;4,0;;;244,0;263,0;3,0;3,0;
29201705;ESCOLA MUNICIPAL PROFESSORA MARIA DE SOUZA CHAVES;2930709;Simões Filho;29;BA;285,0;25,0;292,0;;;;307,0;3,0;3,0;
29414920;ESCOLA MUNICIPAL SEVERIANO JOSE DE OLIVEIRA;2930709;Simões Filho;29;BA;60,0;24,0;79,0;;;;81,0;3,0;3,0;
29201012;ESCOLA MUNICIPAL PROFESSORA JOSELITA PEREIRA LEAL;2930709;Simões Filho;29;BA;549,0;31,0;517,0;;;;575,0;5,0;5,0;
29201713;ESCOLA MUNICIPAL MARIA QUITERIA;2930709;Simões Filho;29;BA;275,0;45,0;283,0;;;;315,0;5,0;5,0;
29201454;ESCOLA MUNICIPAL ERALDO TINOCO;2930709;Simões Filho;29;BA;14,0;106,0;108,0;3,0;;;112,0;8,0;8,0;
29893739;EDUCANDARIO MUNICIPAL VALE DE SIAO;2930709;Simões Filho;29;BA;165,0;58,0;206,0;;;;214,0;9,0;9,0;
29414946;ESCOLA MUNICIPAL GILDO PIANA;2930709;Simões Filho;29;BA;111,0;36,0;125,0;;;;130,0;17,0;17,0;
29201462;ESCOLA CECOM;2930709;Simões Filho;29;BA;49,0;55,0;93,0;;;1,0;86,0;18,0;18,0;
29371872;ESC LUTERANA CONCORDIA;2930709;Simões Filho;29;BA;152,0;1,0;8,0;;;;135,0;18,0;18,0;
29201578;ESCOLA MUNICIPAL ENOCK PIMENTEL TOURINHO;2930709;Simões Filho;29;BA;93,0;64,0;99,0;;;;135,0;22,0;22,0;
29201128;ESCOLA MUNICIPAL ZUMBI DE PALMARES;2930709;Simões Filho;29;BA;8,0;25,0;29,0;;;;9,0;24,0;24,0;
29456193;PASSO A PASSO PARA O FUTURO;2930709;Simões Filho;29;BA;131,0;27,0;6,0;;;;134,0;24,0;24,0;
29413699;COLEGIO CECILIA MOREIRA LOPES;2930709;Simões Filho;29;BA;106,0;3,0;;;;;80,0;29,0;29,0;
29235219;ESCOLA MUNICIPALIZADA GOES CALMON;2927903;Santa Inês;29;BA;227,0;37,0;56,0;9,0;;;122,0;142,0;142,0;
29235251;ESCOLA MUNICIPALIZADA PAPA JOAO XXIII;2927903;Santa Inês;29;BA;192,0;21,0;56,0;5,0;;;143,0;70,0;70,0;
29848741;ESCOLA CAMINHO DA VIDA;2927903;Santa Inês;29;BA;77,0;1,0;4,0;;;;78,0;;;
29353530;ESCOLA SANTA INES;2927903;Santa Inês;29;BA;103,0;4,0;;;;;107,0;;;
29235065;ESCOLA MUNICIPAL ANTENOR RANGEL;2927903;Santa Inês;29;BA;;32,0;3,0;;;;31,0;1,0;1,0;
29853745;ESCOLA LUMINAR;2927903;Santa Inês;29;BA;64,0;4,0;;;;;66,0;2,0;2,0;
29235081;ESCOLA MUNICIPAL JOSE LOURENCO SILVA;2927903;Santa Inês;29;BA;145,0;9,0;22,0;7,0;;;145,0;9,0;9,0;
29235146;ESCOLA MUNICIPALIZADA LUIS VIANA FILHO;2927903;Santa Inês;29;BA;144,0;7,0;24,0;6,0;;;139,0;12,0;12,0;
29235162;ESCOLA MUNICIPAL JUDITE LIMA DA HORA;2927903;Santa Inês;29;BA;;22,0;1,0;9,0;;;3,0;19,0;19,0;
29235235;GRUPO ESCOLAR MUNICIPAL PRISCO VIANA;2927903;Santa Inês;29;BA;203,0;20,0;21,0;16,0;;;201,0;22,0;22,0;
28000846;ESCOLA MUNICIPAL PADRE JOSE THOMAS DE AQUINO;2802403;Gararu;28;SE;83,0;148,0;30,0;1,0;;;84,0;147,0;147,0;
28000471;ESC MUL ANA MARIA DE REZENDE;2802403;Gararu;28;SE;;41,0;41,0;;;;8,0;33,0;33,0;
28000749;ESCOLA ESTADUAL MONSENHOR RANGEL;2802403;Gararu;28;SE;101,0;143,0;9,0;;;;109,0;135,0;135,0;
28029046;ESCOLA MUL MARIA SALVELINA LIMA;2802403;Gararu;28;SE;1,0;186,0;184,0;;;;66,0;121,0;121,0;
28000935;ESCOLA MUNICIPAL MARIA DA CONCEICAO SOUZA PINTO;2802403;Gararu;28;SE;1,0;153,0;151,0;1,0;;;22,0;132,0;132,0;
28000528;ESC MUL ELYSIO ARAUJO;2802403;Gararu;28;SE;;124,0;114,0;8,0;;;52,0;72,0;72,0;
28000510;ESC MUL DR OLIVEIRA RIBEIRO;2802403;Gararu;28;SE;2,0;177,0;179,0;;;;21,0;158,0;158,0;
28000897;COLEGIO ESTADUAL NELSON REZENDE DE ALBUQUERQUE;2802403;Gararu;28;SE;2,0;103,0;5,0;;;;51,0;54,0;54,0;
28030974;ESCOLA MUNICIPAL EX DEPUTADO OVIEDO TEIXEIRA;2802403;Gararu;28;SE;;17,0;;17,0;;;17,0;;;
28029054;ESCOLA MUNICIPAL LUIZ MOTA;2802403;Gararu;28;SE;;37,0;37,0;;;;37,0;;;
28055403;COLEGIO SANTA BARBARA;2802403;Gararu;28;SE;38,0;10,0;;;;;48,0;;;
28000692;ESCOLA MUNICIPAL MARIA DAS DORES MELO MAE DADINHA;2802403;Gararu;28;SE;;53,0;53,0;;;;53,0;;;
28000790;ESCOLA MUL IRMA MARIA HERMINIA;2802403;Gararu;28;SE;;19,0;;19,0;;;14,0;5,0;5,0;
28032489;ESCOLA MUNICIPAL GRACIETE EVANGELISTA DOS SANTOS;2802403;Gararu;28;SE;;19,0;1,0;17,0;;;7,0;12,0;12,0;
28000625;ESC MUL MANOEL HONORATO DE ALBUQUERQUE;2802403;Gararu;28;SE;;31,0;31,0;;;;17,0;14,0;14,0;
28000706;ESC MUL SILVESTRE VIEIRA DE MATOS;2802403;Gararu;28;SE;;22,0;14,0;7,0;;;4,0;18,0;18,0;
28000617;ESC MUL JOSE MARIA DE RESENDE;2802403;Gararu;28;SE;;50,0;49,0;;;;32,0;18,0;18,0;
28000641;ESC MUL MIGUEL RESENDE;2802403;Gararu;28;SE;;24,0;24,0;;;;6,0;18,0;18,0;
28000722;ESCOLA MUNICIPAL MESSIAS ALVES DA SILVA;2802403;Gararu;28;SE;;31,0;31,0;;;;11,0;20,0;20,0;
28027710;ESC MUNICIPAL JOSE VIEIRA DE RESENDE;2802403;Gararu;28;SE;1,0;31,0;1,0;;;;10,0;22,0;22,0;
28000587;ESC MUL JOAO VIEIRA DANTAS;2802403;Gararu;28;SE;;31,0;31,0;;;;4,0;27,0;27,0;
28000480;ESC MUL ANTONIO FREITAS MELO;2802403;Gararu;28;SE;;50,0;50,0;;;;18,0;32,0;32,0;
29284171;ESCOLA AUTIMIO ALTAMIRA PIRES;2919702;Macarani;29;BA;346,0;49,0;24,0;;;;274,0;121,0;121,0;
29284252;ESCOLA MUNICIPAL DR FERNANDO SA MIRANDA;2919702;Macarani;29;BA;390,0;51,0;1,0;;;;278,0;163,0;163,0;
29284341;ESCOLAS REUNIDAS DE MACARANI;2919702;Macarani;29;BA;256,0;32,0;8,0;;;;252,0;36,0;36,0;
29408202;ESCOLA MUNICIPAL BOM SOSSEGO;2919702;Macarani;29;BA;;6,0;1,0;;;;6,0;;;
29284228;ESCOLA MUNICIPAL RAIMUNDO FERREIRA SANTOS;2919702;Macarani;29;BA;;4,0;;;;;4,0;;;
29284163;ESCOLA MILTON ALFAIATE;2919702;Macarani;29;BA;;9,0;3,0;;;;9,0;;;
29437407;ESCOLA MUNICIPAL ONDINA;2919702;Macarani;29;BA;1,0;11,0;4,0;;;;12,0;;;
29284139;ESCOLA JOSE SOARES DO BOMFIM;2919702;Macarani;29;BA;;8,0;;;;;8,0;;;
29400970;ESCOLA MUNICIPAL MARIA CARVALHO SOARES DE MELLO;2919702;Macarani;29;BA;2,0;11,0;5,0;;;;13,0;;;
29371929;ESCOLA VISTA BELA;2919702;Macarani;29;BA;;7,0;;;;;7,0;;;
29284260;ESCOLA DR URBANO PEDRAL SAMPAIO;2919702;Macarani;29;BA;126,0;9,0;2,0;;;;128,0;7,0;7,0;
29284112;EDUCANDARIO CLERIO CORREIA;2919702;Macarani;29;BA;254,0;9,0;9,0;;;;256,0;7,0;7,0;
29417422;CENTRO EDUCACIONAL PROFESSORA ELZA DE SOUZA PORTO;2919702;Macarani;29;BA;196,0;11,0;6,0;;;;197,0;10,0;10,0;
29284236;ESCOLA MUNICIPAL RURAL PROFESSORA ELENI BLESA SILVA;2919702;Macarani;29;BA;4,0;189,0;3,0;;;;178,0;15,0;15,0;
29332001;ESCOLA NOSSA SENHORA APARECIDA;2919702;Macarani;29;BA;199,0;25,0;;;;;209,0;15,0;15,0;
29284287;ESCOLA MUNICIPAL ADETINO MANOEL DO NASCIMENTO;2919702;Macarani;29;BA;5,0;59,0;9,0;1,0;;;43,0;21,0;21,0;
29284317;ESCOLA RODRIGO FERNANDES DE SOUZA;2919702;Macarani;29;BA;4,0;57,0;8,0;;;;32,0;29,0;29,0;
29281865;ESCOLA MUNICIPAL RUI BARBOSA;2910404;Encruzilhada;29;BA;10,0;173,0;6,0;;;;67,0;116,0;116,0;
29409241;ESCOLA MUNICIPAL LUIS EDUARDO MAGALHAES;2910404;Encruzilhada;29;BA;31,0;412,0;;;;;284,0;159,0;159,0;
29281776;ESCOLA JOAO MARTINS DE ALMEIDA;2910404;Encruzilhada;29;BA;29,0;631,0;32,0;;;;465,0;195,0;195,0;
29281555;ESCOLA MUNICIPAL LAGOA DE JATAI;2910404;Encruzilhada;29;BA;3,0;34,0;;;;;;37,0;37,0;
29281806;ESCOLA JOVELINO JOSE DA ROCHA;2910404;Encruzilhada;29;BA;;243,0;232,0;;;;201,0;42,0;42,0;
29281385;ESCOLA JANUARIO MARTINS DE ALMEIDA;2910404;Encruzilhada;29;BA;8,0;115,0;1,0;;;;90,0;33,0;33,0;
29281741;ESCOLA EDGARD PEDREIRA GAMA;2910404;Encruzilhada;29;BA;12,0;154,0;23,0;;;;85,0;81,0;81,0;
29281911;ESCOLA MUNICIPAL BERNARDO GUIMARAES;2910404;Encruzilhada;29;BA;265,0;68,0;303,0;2,0;;;265,0;68,0;68,0;
29586607;ESCOLINHA PARQUE DO SABER;2910404;Encruzilhada;29;BA;;8,0;;;;;8,0;;;
29281857;ESCOLA RIO DO MEIO;2910404;Encruzilhada;29;BA;;18,0;;;;;18,0;;;
29281679;ESCOLA ARIES;2910404;Encruzilhada;29;BA;;9,0;;;;;9,0;;;
29373549;ESCOLA PRIMAVERA;2910404;Encruzilhada;29;BA;2,0;19,0;;;;;21,0;;;
29281512;ESC MUL JOAO FERNANDES DA SILVA;2910404;Encruzilhada;29;BA;;6,0;;;;;6,0;;;
29402890;ESCOLINHA CANTINHO DO CEU LTDA;2910404;Encruzilhada;29;BA;73,0;;1,0;;;;73,0;;;
29281466;ESCOLA LUIZ RODRIGUES MACHADO;2910404;Encruzilhada;29;BA;;9,0;;;;;7,0;2,0;2,0;
29281547;ESCOLA MUNICIPAL JOSIAS MENDES;2910404;Encruzilhada;29;BA;1,0;10,0;;;;;8,0;3,0;3,0;
29396140;ESCOLA CAMA DE VARA;2910404;Encruzilhada;29;BA;2,0;18,0;;;;;17,0;3,0;3,0;
29333652;ESCOLA MOISES ROCHA;2910404;Encruzilhada;29;BA;;7,0;;;;;2,0;5,0;5,0;
29281580;ESCOLA MUNICIPAL SANTA CRUZ;2910404;Encruzilhada;29;BA;;8,0;2,0;;;;;8,0;8,0;
29444780;ESCOLA MUNICIPAL ALCIDES ALVES DIAS;2910404;Encruzilhada;29;BA;;9,0;;;;;;9,0;9,0;
29281377;ESC GETULIO VARGAS;2910404;Encruzilhada;29;BA;;15,0;;;;;5,0;10,0;10,0;
29281326;ESCOLA ABEL MARTINS;2910404;Encruzilhada;29;BA;1,0;12,0;;;;;3,0;10,0;10,0;
29281938;JOAO APOSTOLO EVANGELISTA;2910404;Encruzilhada;29;BA;;15,0;;;;;3,0;12,0;12,0;
29281709;ESCOLA MUNICIPAL CLOVIS ANDRADE SANTOS;2910404;Encruzilhada;29;BA;138,0;13,0;149,0;;;1,0;138,0;13,0;13,0;
29281750;ESCOLA NOSSA SENHORA DE LOURDES;2910404;Encruzilhada;29;BA;180,0;25,0;5,0;;;;190,0;15,0;15,0;
29281334;ESCOLA AURELIANO SILVEIRA LEITE;2910404;Encruzilhada;29;BA;1,0;165,0;53,0;;;;148,0;18,0;18,0;
29281903;ESCOLA VITALINA MARTINS LACERDA;2910404;Encruzilhada;29;BA;1,0;113,0;108,0;1,0;;;93,0;21,0;21,0;
29281539;ESCOLA MUNICIPAL JOSE CABOCLINHO;2910404;Encruzilhada;29;BA;7,0;75,0;;;;;59,0;23,0;23,0;
29281628;ESCOLA MUNCIPAL RICARDO PEREIRA DOS SANTOS;2910404;Encruzilhada;29;BA;2,0;32,0;;;;;7,0;27,0;27,0;
29281610;ESC MUNICIPAL MARTINIANO ROCHA;2910404;Encruzilhada;29;BA;1,0;28,0;1,0;;;;1,0;28,0;28,0;
29281814;ESCOLA LEANDRO MARTINS DE ALMEIDA;2910404;Encruzilhada;29;BA;;112,0;112,0;;;;83,0;29,0;29,0;
28013948;ESCOLA MUNICIPAL AFONSO DE OLIVEIRA FORTES;2806404;Santana do São Francisco;28;SE;353,0;50,0;25,0;;;;303,0;100,0;100,0;
28013930;ESCOLA MUNICIPAL AGESISLAO BATISTA MARTINS SOARES;2806404;Santana do São Francisco;28;SE;4,0;300,0;23,0;;;;217,0;87,0;87,0;
28013921;COLEGIO ESTADUAL ANTONIO MATHIAS BARROSO;2806404;Santana do São Francisco;28;SE;200,0;1,0;15,0;;;;161,0;40,0;40,0;
28033906;COLEGIO EVOLUCAO;2806404;Santana do São Francisco;28;SE;23,0;3,0;;;;;26,0;;;
28013972;ESCOLA ESTADUAL PROFESSOR GOMES NETO;2806404;Santana do São Francisco;28;SE;12,0;126,0;3,0;;;;138,0;;;
28034740;ESCOLA MUNICIPAL AMARISE SOARES CAVALCANTE;2806404;Santana do São Francisco;28;SE;72,0;8,0;;;;;77,0;3,0;3,0;
28013964;ESC RURAL JOAO DA SILVA BARROZO;2806404;Santana do São Francisco;28;SE;4,0;30,0;;;;;19,0;15,0;15,0;
29238331;ESCOLA MUNICIPAL ROMULO GALVAO;2919504;Livramento de Nossa Senhora;29;BA;278,0;55,0;323,0;;;;278,0;55,0;55,0;
29238358;UNIDADE ESCOLAR JOSE ASSIS PINCHIMEL;2919504;Livramento de Nossa Senhora;29;BA;;62,0;25,0;;;35,0;14,0;48,0;48,0;
29329302;UNIDADE ESCOLAR URBINO ALVES DE AMORIM;2919504;Livramento de Nossa Senhora;29;BA;;89,0;83,0;;;;26,0;63,0;63,0;
29239125;UNIDADE ESCOLAR DR NELSON JOSE LEAL;2919504;Livramento de Nossa Senhora;29;BA;8,0;217,0;209,0;;;13,0;44,0;181,0;181,0;
29238277;ESCOLAS MUNICIPAL LELIS PIEDADE;2919504;Livramento de Nossa Senhora;29;BA;199,0;68,0;3,0;;;;201,0;66,0;66,0;
29238170;ESCOLA MUNICIPAL MARECHAL CASTELO BRANCO;2919504;Livramento de Nossa Senhora;29;BA;;71,0;71,0;;;;25,0;46,0;46,0;
29239338;UNIDADE ESCOLAR BARAO DE SAO TIMOTEO;2919504;Livramento de Nossa Senhora;29;BA;;167,0;165,0;;;;36,0;131,0;131,0;
29239281;UNIDADE ESCOLAR JOAQUIM ALVES DE OLIVEIRA;2919504;Livramento de Nossa Senhora;29;BA;;91,0;36,0;;;55,0;18,0;73,0;73,0;
29431727;ESCOLA MUNICIPAL JOAQUIM LOUZADA;2919504;Livramento de Nossa Senhora;29;BA;1,0;155,0;154,0;;;1,0;38,0;118,0;118,0;
29238110;ESCOLA MUNICIPAL DONA TINA;2919504;Livramento de Nossa Senhora;29;BA;269,0;89,0;353,0;;;3,0;266,0;92,0;92,0;
29238366;CENTRO EDUCACIONAL DAVID MENDES PEREIRA;2919504;Livramento de Nossa Senhora;29;BA;2,0;763,0;703,0;;;49,0;77,0;688,0;688,0;
29237815;ESCOLA MUNICIPAL DE ITAGUACU;2919504;Livramento de Nossa Senhora;29;BA;1,0;70,0;35,0;;;36,0;12,0;59,0;59,0;
29329230;CENTRO EDUCACIONAL DARCY TANAJURA DE CASSIA;2919504;Livramento de Nossa Senhora;29;BA;;160,0;160,0;;;;23,0;137,0;137,0;
29238625;ESCOLA MUNICIPAL DE LAGOA NOVA;2919504;Livramento de Nossa Senhora;29;BA;1,0;174,0;172,0;;;;12,0;163,0;163,0;
29239044;ESCOLA MUNICIPAL ORLANDO TANAJURA ARAUJO;2919504;Livramento de Nossa Senhora;29;BA;5,0;105,0;109,0;;;;16,0;94,0;94,0;
29329434;ESCOLA MUNICIPAL GIL FERREIRA PESSOA;2919504;Livramento de Nossa Senhora;29;BA;145,0;48,0;193,0;;;;149,0;44,0;44,0;
29237980;ESCOLA MUNICIPAL POLIVALENTE;2919504;Livramento de Nossa Senhora;29;BA;425,0;266,0;685,0;;;1,0;341,0;350,0;350,0;
29237874;ESCOLA MUNICIPAL GENERAL PINTO;2919504;Livramento de Nossa Senhora;29;BA;1,0;31,0;32,0;;;;32,0;;;
29238870;ESCOLA MUNICIPAL DE LOURENCO;2919504;Livramento de Nossa Senhora;29;BA;;34,0;34,0;;;;34,0;;;
29449618;ESCOLA CASTRO ALVES DE LIVRAMENTO;2919504;Livramento de Nossa Senhora;29;BA;23,0;;2,0;;;;23,0;;;
29340810;CENTRO DE EDUCACAO PROBO MEIRA JUNIOR;2919504;Livramento de Nossa Senhora;29;BA;231,0;10,0;233,0;;;;241,0;;;
29341612;CENTRO ESTUDANTIL MONTEIRO LOBATO;2919504;Livramento de Nossa Senhora;29;BA;113,0;;104,0;;;;113,0;;;
29399823;CENTRO EDUCATIVO SAO FRANCISCO DE ASSIS;2919504;Livramento de Nossa Senhora;29;BA;61,0;1,0;12,0;;;;62,0;;;
29969727;ESCOLA MACHADO DE ASSIS DE LIVRAMENTO;2919504;Livramento de Nossa Senhora;29;BA;110,0;6,0;111,0;;;;116,0;;;
29237700;ESCOLA MUNICIPAL ARTUR MOURA E SILVA;2919504;Livramento de Nossa Senhora;29;BA;;141,0;141,0;;;;141,0;;;
29426588;CENTRO EDUCACIONAL HUMBERTO LEAL;2919504;Livramento de Nossa Senhora;29;BA;258,0;15,0;8,0;;;;273,0;;;
29238293;ESCOLA MUNICIPAL DR FELIPE NERY REGO;2919504;Livramento de Nossa Senhora;29;BA;168,0;10,0;174,0;;;;170,0;8,0;8,0;
29238285;ESCOLA MUNICIPAL D PEDRO II;2919504;Livramento de Nossa Senhora;29;BA;300,0;7,0;300,0;;;;299,0;8,0;8,0;
29439728;COLEGIO MUNICIPAL MARIA AMARAL GUIMARAES GONDIM;2926400;Riacho de Santana;29;BA;598,0;88,0;2,0;;;;578,0;108,0;108,0;
29252563;COLEGIO MUL CHRISPIN ALVES DOS SANTOS;2926400;Riacho de Santana;29;BA;3,0;79,0;28,0;;;;1,0;81,0;81,0;
29253896;ESCOLA MUNICIPALIZADA JOHN KENNEDY;2926400;Riacho de Santana;29;BA;131,0;33,0;41,0;;;;131,0;33,0;33,0;
29253900;ESCOLA MUNICIPALIZADA ARNALDO CARDOSO;2926400;Riacho de Santana;29;BA;276,0;108,0;17,0;;;;257,0;127,0;127,0;
29252571;COLEGIO MUNICIPAL ESTEVAO MAGALHAES DE CARVALHO;2926400;Riacho de Santana;29;BA;;192,0;11,0;;;;26,0;166,0;166,0;
29253500;COLEGIO MUNICIPAL PROFESSOR GRACILIANO DA SILVA OLIVEIRA;2926400;Riacho de Santana;29;BA;16,0;143,0;2,0;;;2,0;51,0;108,0;108,0;
29430470;COLEGIO MUNICIPAL MARIA DA GLORIA CARDOSO SILVA;2926400;Riacho de Santana;29;BA;2,0;99,0;11,0;;;;27,0;74,0;74,0;
29253381;ESCOLA MUNICIPAL JOSE ALVES DA COSTA;2926400;Riacho de Santana;29;BA;1,0;159,0;5,0;;;;9,0;151,0;151,0;
29252776;COLEGIO MUNICIPAL PORPHIRIO CASTRO;2926400;Riacho de Santana;29;BA;10,0;336,0;58,0;;;;63,0;283,0;283,0;
29430488;COLEGIO MUNICIPAL JOAO MEIRA;2926400;Riacho de Santana;29;BA;7,0;117,0;1,0;;;;11,0;113,0;113,0;
29349664;COLEGIO MUNICIPAL MARCIANO ANTONIO BATISTA;2926400;Riacho de Santana;29;BA;3,0;143,0;2,0;;;2,0;65,0;81,0;81,0;
29252547;COLEGIO MUNICIPAL EDVALDO BOAVENTURA;2926400;Riacho de Santana;29;BA;11,0;340,0;69,0;;;;52,0;299,0;299,0;
29252580;COLEGIO MUNICIPAL GERALDO JOSE DE OLIVEIRA;2926400;Riacho de Santana;29;BA;;168,0;5,0;;;;8,0;160,0;160,0;
29360730;INSTITUTO DE EDUCACAO EUJACIO RIBEIRO DE CARVALHO;2926400;Riacho de Santana;29;BA;181,0;12,0;3,0;;;;193,0;;;
29252539;CENTRO EDUCACIONAL JOSE DE ANCHIETA;2926400;Riacho de Santana;29;BA;62,0;;;;;;62,0;;;
29253268;ESCOLA MUNICIPAL DE JUREMA DE TEOFILO;2926400;Riacho de Santana;29;BA;;15,0;2,0;;;;9,0;6,0;6,0;
29439663;ESCOLA MUNICIPAL ALCIDES CARDOSO;2926400;Riacho de Santana;29;BA;;8,0;;;;;1,0;7,0;7,0;
29253330;ESCOLA MUNICIPAL ALZIRA RODRIGUES DE SOUZA;2926400;Riacho de Santana;29;BA;;10,0;;;;;3,0;7,0;7,0;
29253039;COLEGIO MUNICIPAL JOSE PEDRO GONDIM;2926400;Riacho de Santana;29;BA;2,0;59,0;1,0;;;;49,0;12,0;12,0;
29253276;ESCOLA MUNICIPAL DE MATA DO SAPE;2926400;Riacho de Santana;29;BA;;19,0;;;;;3,0;16,0;16,0;
29253390;ESCOLA MUNICIPAL JOAQUIM PEQUENO;2926400;Riacho de Santana;29;BA;;23,0;2,0;;;;4,0;19,0;19,0;
29252806;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA MATA;2926400;Riacho de Santana;29;BA;3,0;25,0;2,0;;;;5,0;23,0;23,0;
29253942;ESCOLA MUNICIPALIZADA XAVIER MARQUES;2926400;Riacho de Santana;29;BA;252,0;38,0;8,0;;;;267,0;23,0;23,0;
29253683;ESCOLA MUNICIPALIZADA PROFESSOR MANINHO;2926400;Riacho de Santana;29;BA;169,0;42,0;2,0;;;;182,0;29,0;29,0;
29253063;ESCOLA MUNICIPAL MANOEL JOSE GOMES;2926400;Riacho de Santana;29;BA;1,0;34,0;1,0;;;8,0;4,0;31,0;31,0;
